player_name,team.code,location,predicted_assists_mean,predicted_assists_median,predicted_assists_std,predicted_assists_95th_percentile,predicted_points_mean,predicted_points_median,predicted_points_std,predicted_points_95th_percentile,predicted_rebounds_mean,predicted_rebounds_median,predicted_rebounds_std,predicted_rebounds_95th_percentile
RayJ Dennis,LAC,visitor,1.066609418291554,1.066609418291554,0.0,1.066609418291554,2.647718776911986,2.647718776911986,0.0,2.647718776911986,2.3214553722035345,2.321455372203534,4.440892098500626e-16,2.321455372203534
Terance Mann,LAC,visitor,1.5128438398997657,1.4149864128552885,0.5294944873291731,2.5154573018168414,7.12622169456496,6.673301743990619,2.5502437062522705,11.782923005253412,2.9888120899450965,2.991493253246057,0.7752191043604293,4.315590406768032
Andrew Wiggins,GSW,home,2.8324699927367125,2.7086117128434926,0.8886053741255426,4.223485427756413,13.055033169261359,12.250016417567934,3.8657621980924057,19.82084450737005,4.3724935141410155,4.369944062510834,0.9892143792520915,5.974289977993429
Brandin Podziemski,GSW,home,2.444239838575422,2.3811235836742015,0.8178810044469628,4.027101644414716,10.196487872757688,9.838541641714826,3.7655652043402594,17.137752697050185,4.027311172027443,3.8977700064588032,1.1173293655302856,5.950677143697614
Buddy Hield,GSW,home,1.6757460169669207,1.604892038925926,0.6046263427352522,2.6875399676308462,8.900253262155204,8.239030840661858,2.6250617462862653,13.53213835622429,3.1851896921992497,2.9741687476105074,0.9686754231121331,4.973975674015345
De'Anthony Melton,GSW,home,1.6646381259819873,1.7147960264662427,0.5909742116961391,2.6422862790921777,7.746409313180707,7.278776623137013,2.5906437682287464,12.276584762310094,3.1600955583394335,3.1368842482476933,0.8139494652290965,4.70185817201246
Draymond Green,GSW,home,3.8502079615779,3.804955824402521,1.0142456350802869,5.332328626140938,11.583475890609954,10.976745447019109,3.673764999070984,18.09456919493175,4.769046040564804,4.846350217378962,1.167070250415895,6.660191571573557
Gary Payton II,GSW,home,1.1750828736203207,1.1008560064186526,0.30815840960021623,1.7344732297758458,5.230490286451107,5.1863352937139044,1.7250852030351582,8.239112517432734,2.7766215690041407,2.8025936715822546,0.5666157012922354,3.6385053677572876
Gui Santos,GSW,home,0.9801894962819718,0.9765935349550535,0.06404196565831641,1.0633094414238524,2.9506476169143205,2.9172766391924343,0.6294068103135393,3.965524661912268,2.1420656274373586,2.232169528890339,0.4124747124257497,2.825841589711728
Jonathan Kuminga,GSW,home,2.235567102569961,2.159723182268092,0.7298984232090899,3.9398110993349533,11.006766516735158,10.95425068975294,3.0284204247514603,15.324923125437664,3.9697804626215567,3.8800969767114544,0.9079075651681788,5.513164538286439
Kevon Looney,GSW,home,1.5020991717788323,1.4518931306521616,0.5078445481567694,2.5160180365010447,6.792879537022318,6.594299585333896,1.9082749796157028,10.011133848237717,4.219823612835942,4.338261341549596,1.0695359336774144,5.921864137526138
Kyle Anderson,GSW,home,1.9840285120043195,2.116008673189203,0.5160508806366626,2.5734192145785006,6.758975699193254,6.62614543044333,1.561915374910946,9.444046617952303,3.2364592274736292,3.2440192082042962,0.6785083814629295,4.445282005971999
Lindy Waters III,GSW,home,1.3354411741822036,1.2437056773831543,0.4842963373196489,2.30543138540542,6.58288428831602,6.523573559034395,2.387823215518734,10.933268290024428,2.7679640510400727,2.638677714392727,0.8639475054291043,4.442888454387557
Moses Moody,GSW,home,1.390399227631952,1.2606072671642035,0.5154641506005343,2.396243886460692,8.093326625025432,7.967528688521639,3.3013283704334433,13.05195276220863,2.920556034658648,2.7171265314388227,0.9761306755774526,4.781036906669894
Pat Spencer,GSW,home,0.9068394331581844,0.8765267483414891,0.21420969645046956,1.3767818621442998,3.610905542004215,3.329534682119739,1.4838834563390422,6.276305209179697,2.33298896804582,2.2925035694101514,0.4820184603271623,3.1360315338384552
Q. Post,GSW,home,0.6836951035449614,0.6836951035449615,1.1102230246251565e-16,0.6836951035449615,2.360892301675022,2.3608923016750216,4.440892098500626e-16,2.3608923016750216,1.8537473207651554,1.8537473207651556,2.220446049250313e-16,1.8537473207651556
Reece Beekman,GSW,home,0.8949459838973665,0.8928323101795617,0.02048497871279219,0.9406935776576404,3.1897178319916812,3.1462331164691495,0.15905374016575646,3.436037499983189,1.8578385908066801,1.8674843376989319,0.18226770678534893,2.1912838942607995
Stephen Curry,GSW,home,3.565133837162982,3.6074644706755468,1.2895387595448717,5.355398033680906,14.700454413277827,14.34651219005402,5.468676568076446,24.920414907218564,4.636767020567752,4.6379574402396635,1.2283930582839295,6.804648460904139
Trayce JacksonDavis,GSW,home,2.01156785220106,1.9099715817260752,0.5520098151062134,2.9838413967966413,9.220946493619335,9.207483867123841,2.6769579999097775,13.80695572377121,4.093359178542583,3.8637138962592363,1.1179473677030531,6.146551784372349
Anfernee Simons,POR,home,3.249601746928,3.128937611698639,0.7871464797594733,4.608501123083808,13.951662332498868,14.018130705745634,4.1757678605656015,19.856353537534805,4.244535369410628,4.208889910113914,0.8191528196678657,5.666735620392901
Dalano Banton,POR,home,1.9477626038933689,1.8457624509737114,0.8769639935845144,3.6832012123983957,8.737277173335173,8.152921172085854,4.100487066993711,15.415501714962414,3.6428023979346302,3.4739591432337757,1.5335944483103439,6.915824915042593
Deandre Ayton,POR,home,2.9773246788438765,2.7986658229494727,0.6511161244644589,3.981728172733002,15.970698274697526,15.535124254703408,4.463570191306771,23.880410222721384,6.646195935830638,6.6514978782123055,1.633348056110516,8.9754388333339
Deni Avdija,POR,home,2.42397765334884,2.4612650720499833,0.6194754077528158,3.72161023774564,11.66586290880805,11.55119251292508,3.123524120761979,16.458221612351966,4.362065519945912,4.122754191932022,0.8387004008115735,5.74849486255107
Devonte' Graham,POR,home,1.2084308368262056,1.191193962593003,0.0731379783165917,1.3192876906215891,3.9023345554596154,3.888150218395974,0.9677527956294016,5.946806255998726,2.1175784049781434,2.1410316964837675,0.2815086285902239,2.5880286505226757
Donovan Clingan,POR,home,1.346882458190849,1.2412351125781473,0.47848698481487706,2.2990895659138193,6.874517419848226,6.3922061408306305,2.5059110418627717,11.354865351782246,3.6800023136745676,3.6955287974626634,1.1287474966022748,5.558092389513911
Duop Reath,POR,home,1.184758235554034,1.0019429456418525,0.45609790774272424,2.120508247665036,5.480224858803353,4.825516816185781,2.3637657288342546,9.671303974037906,2.4869373785890163,2.365248963005935,0.724314614703436,3.7534114463853814
Jabari Walker,POR,home,1.207838062230032,1.1699016581122175,0.3406809198442767,1.7835816744892956,5.367091339035471,4.850557133144543,2.178059769508709,9.635387307441421,2.635120027524107,2.5498309164735753,0.7147110748909712,3.8051129724375388
