,game_date,status,away_name,home_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,venue_id
253,2024-04-08,Final,Seattle Mariners,Toronto Blue Jays,José Berríos,Luis Castillo,2,5,14
254,2024-04-08,Final,New York Mets,Atlanta Braves,Charlie Morton,Julio Teheran,8,7,4705
255,2024-04-08,Final,Los Angeles Dodgers,Minnesota Twins,Bailey Ober,James Paxton,4,2,3312
256,2024-04-08,Final,Philadelphia Phillies,St. Louis Cardinals,Miles Mikolas,Spencer Turnbull,5,3,2889
257,2024-04-08,Final,Houston Astros,Texas Rangers,Andrew Heaney,Blair Henley,10,5,5325
258,2024-04-08,Final,Arizona Diamondbacks,Colorado Rockies,Kyle Freeland,Zac Gallen,5,7,19
259,2024-04-08,Final,Tampa Bay Rays,Los Angeles Angels,Tyler Anderson,Zach Eflin,1,7,1
260,2024-04-08,Final,Chicago Cubs,San Diego Padres,Yu Darvish,Javier Assad,8,9,2680
261,2024-04-08,Final,Washington Nationals,San Francisco Giants,Blake Snell,Trevor Williams,8,1,2395
262,2024-04-09,Final,Detroit Tigers,Pittsburgh Pirates,Martín Pérez,Casey Mize,5,3,31
263,2024-04-09,Final,Baltimore Orioles,Boston Red Sox,Brayan Bello,Corbin Burnes,7,1,3
264,2024-04-09,Final,Chicago White Sox,Cleveland Guardians,Logan Allen,Michael Soroka,7,5,5
265,2024-04-09,Final,Milwaukee Brewers,Cincinnati Reds,Frankie Montas,Joe Ross,9,5,2602
266,2024-04-09,Final,Miami Marlins,New York Yankees,Carlos Rodón,A.J. Puk,2,3,3313
267,2024-04-09,Final,Seattle Mariners,Toronto Blue Jays,Chris Bassitt,George Kirby,3,5,14
268,2024-04-09,Final,New York Mets,Atlanta Braves,Reynaldo López,Adrian Houser,5,6,4705
269,2024-04-09,Final,Houston Astros,Kansas City Royals,Cole Ragans,Cristian Javier,3,4,7
270,2024-04-09,Final,Los Angeles Dodgers,Minnesota Twins,Louie Varland,Tyler Glasnow,6,3,3312
271,2024-04-09,Final,Philadelphia Phillies,St. Louis Cardinals,Sonny Gray,Zack Wheeler,0,3,2889
272,2024-04-09,Final,Oakland Athletics,Texas Rangers,Nathan Eovaldi,Alex Wood,4,3,5325
273,2024-04-09,Final,Arizona Diamondbacks,Colorado Rockies,Cal Quantrill,Merrill Kelly,3,2,19
274,2024-04-09,Final,Tampa Bay Rays,Los Angeles Angels,Patrick Sandoval,Aaron Civale,6,4,1
275,2024-04-09,Final,Washington Nationals,San Francisco Giants,Kyle Harrison,Joan Adon,5,3,2395
276,2024-04-09,Final,Chicago Cubs,San Diego Padres,Joe Musgrove,Ben Brown,5,1,2680
277,2024-04-10,Final,Los Angeles Dodgers,Minnesota Twins,Chris Paddack,Bobby Miller,2,3,3312
278,2024-04-10,Final,Philadelphia Phillies,St. Louis Cardinals,Lance Lynn,Aaron Nola,4,3,2889
279,2024-04-10,Final,Seattle Mariners,Toronto Blue Jays,Yusei Kikuchi,Logan Gilbert,6,1,14
280,2024-04-10,Final,Arizona Diamondbacks,Colorado Rockies,Austin Gomber,Tommy Henry,5,3,19
281,2024-04-10,Final,Washington Nationals,San Francisco Giants,Jordan Hicks,Patrick Corbin,1,7,2395
282,2024-04-10,Final,Tampa Bay Rays,Los Angeles Angels,José Soriano,Zack Littell,4,2,1
283,2024-04-10,Final,Chicago White Sox,Cleveland Guardians,Tanner Bibee,Erick Fedde,6,7,5
284,2024-04-10,Final,Chicago Cubs,San Diego Padres,Dylan Cease,Kyle Hendricks,2,10,2680
285,2024-04-10,Final,Milwaukee Brewers,Cincinnati Reds,Hunter Greene,Wade Miley,7,2,2602
286,2024-04-10,Final,Miami Marlins,New York Yankees,Marcus Stroman,Ryan Weathers,5,2,3313
287,2024-04-10,Final,Baltimore Orioles,Boston Red Sox,Kutter Crawford,Cole Irvin,7,5,3
288,2024-04-10,Final,Houston Astros,Kansas City Royals,Seth Lugo,Spencer Arrighetti,2,11,7
289,2024-04-10,Final,Oakland Athletics,Texas Rangers,Cody Bradford,Ross Stripling,2,6,5325
290,2024-04-10,Postponed,New York Mets,Atlanta Braves,Allan Winans,Jose Quintana,0,0,4705
291,2024-04-11,Final,New York Mets,Atlanta Braves,Allan Winans,Jose Quintana,16,4,4705
292,2024-04-11,Final,Houston Astros,Kansas City Royals,Brady Singer,Hunter Brown,3,13,7
293,2024-04-11,Final,Oakland Athletics,Texas Rangers,Jon Gray,JP Sears,1,0,5325
294,2024-04-11,Final,Pittsburgh Pirates,Philadelphia Phillies,Ranger Suárez,Jared Jones,1,5,2681
295,2024-04-11,Final,Baltimore Orioles,Boston Red Sox,Garrett Whitlock,Grayson Rodriguez,9,4,3
296,2024-04-11,Postponed,Minnesota Twins,Detroit Tigers,Tarik Skubal,Pablo López,0,0,2394
297,2024-04-11,Postponed,Milwaukee Brewers,Cincinnati Reds,Nick Martinez,Freddy Peralta,0,0,2602
298,2024-04-12,Final,Minnesota Twins,Detroit Tigers,Tarik Skubal,Pablo López,2,8,2394
299,2024-04-12,Final,Pittsburgh Pirates,Philadelphia Phillies,Cristopher Sánchez,Bailey Falter,5,2,2681
300,2024-04-12,Final,San Francisco Giants,Tampa Bay Rays,Jacob Waguespack,Keaton Winn,1,2,12
301,2024-04-12,Final,Milwaukee Brewers,Baltimore Orioles,Tyler Wells,Freddy Peralta,11,1,2
302,2024-04-12,Final,Colorado Rockies,Toronto Blue Jays,Kevin Gausman,Ryan Feltner,12,4,14
303,2024-04-12,Final,Los Angeles Angels,Boston Red Sox,Tanner Houck,Reid Detmers,7,0,3
304,2024-04-12,Final,Kansas City Royals,New York Mets,Luis Severino,Michael Wacha,1,6,3289
305,2024-04-12,Final,Atlanta Braves,Miami Marlins,Trevor Rogers,Max Fried,8,1,4169
306,2024-04-12,Final,Cincinnati Reds,Chicago White Sox,Chris Flexen,Andrew Abbott,11,1,4
307,2024-04-12,Final,Texas Rangers,Houston Astros,J.P. France,Dane Dunning,12,8,2392
308,2024-04-12,Final,Washington Nationals,Oakland Athletics,Paul Blackburn,Jake Irvin,1,2,10
309,2024-04-12,Final,Chicago Cubs,Seattle Mariners,Bryce Miller,Jordan Wicks,2,4,680
310,2024-04-12,Final,St. Louis Cardinals,Arizona Diamondbacks,Brandon Pfaadt,Steven Matz,9,6,15
311,2024-04-12,Final,San Diego Padres,Los Angeles Dodgers,Yoshinobu Yamamoto,Michael King,8,7,22
312,2024-04-12,Postponed,New York Yankees,Cleveland Guardians,Carlos Carrasco,Clarke Schmidt,0,0,5
313,2024-04-13,Final,New York Yankees,Cleveland Guardians,Carlos Carrasco,Clarke Schmidt,3,2,5
314,2024-04-13,Final,New York Yankees,Cleveland Guardians,Triston McKenzie,Cody Poteet,8,2,5
315,2024-04-13,Final,Minnesota Twins,Detroit Tigers,Kenta Maeda,Joe Ryan,11,5,2394
316,2024-04-13,Final,Minnesota Twins,Detroit Tigers,Matt Manning,Simeon Woods Richardson,4,1,2394
317,2024-04-13,Final,Kansas City Royals,New York Mets,Sean Manaea,Alec Marsh,11,7,3289
318,2024-04-13,Final,Cincinnati Reds,Chicago White Sox,Garrett Crochet,Nick Lodolo,5,0,4
319,2024-04-13,Final,Colorado Rockies,Toronto Blue Jays,Yariel Rodríguez,Dakota Hudson,3,5,14
320,2024-04-13,Final,Texas Rangers,Houston Astros,Ronel Blanco,Andrew Heaney,2,9,2392
321,2024-04-13,Final,Pittsburgh Pirates,Philadelphia Phillies,Spencer Turnbull,Marco Gonzales,3,4,2681
322,2024-04-13,Final,Milwaukee Brewers,Baltimore Orioles,Dean Kremer,DL Hall,11,5,2
323,2024-04-13,Final,Washington Nationals,Oakland Athletics,Joe Boyle,MacKenzie Gore,3,1,10
324,2024-04-13,Final,Los Angeles Angels,Boston Red Sox,Cooper Criswell,Griffin Canning,2,7,3
325,2024-04-13,Final,San Francisco Giants,Tampa Bay Rays,Ryan Pepiot,Logan Webb,11,2,12
326,2024-04-13,Final,Atlanta Braves,Miami Marlins,Max Meyer,Chris Sale,1,5,4169
327,2024-04-13,Final,St. Louis Cardinals,Arizona Diamondbacks,Ryne Nelson,Kyle Gibson,2,4,15
328,2024-04-13,Final,San Diego Padres,Los Angeles Dodgers,Gavin Stone,Matt Waldron,2,5,22
329,2024-04-13,Final,Chicago Cubs,Seattle Mariners,Emerson Hancock,Shota Imanaga,4,1,680
330,2024-04-14,Final,Los Angeles Angels,Boston Red Sox,Brayan Bello,Tyler Anderson,4,5,3
331,2024-04-14,Final,Pittsburgh Pirates,Philadelphia Phillies,Zack Wheeler,Mitch Keller,9,2,2681
332,2024-04-14,Final,Milwaukee Brewers,Baltimore Orioles,Corbin Burnes,Colin Rea,4,6,2
333,2024-04-14,Final,Colorado Rockies,Toronto Blue Jays,José Berríos,Kyle Freeland,0,5,14
334,2024-04-14,Final,Kansas City Royals,New York Mets,José Buttó,Cole Ragans,1,2,3289
335,2024-04-14,Final,San Francisco Giants,Tampa Bay Rays,Shawn Armstrong,Blake Snell,4,9,12
336,2024-04-14,Final,Minnesota Twins,Detroit Tigers,Jack Flaherty,Bailey Ober,3,4,2394
337,2024-04-14,Final,Atlanta Braves,Miami Marlins,Jesús Luzardo,Charlie Morton,9,7,4169
338,2024-04-14,Final,New York Yankees,Cleveland Guardians,Logan Allen,Nestor Cortes,7,8,5
339,2024-04-14,Final,Texas Rangers,Houston Astros,Cristian Javier,Nathan Eovaldi,5,8,2392
340,2024-04-14,Final,Cincinnati Reds,Chicago White Sox,Michael Soroka,Graham Ashcraft,11,4,4
341,2024-04-14,Final,Washington Nationals,Oakland Athletics,Alex Wood,Trevor Williams,6,7,10
342,2024-04-14,Final,Chicago Cubs,Seattle Mariners,Luis Castillo,Javier Assad,3,2,680
343,2024-04-14,Final,St. Louis Cardinals,Arizona Diamondbacks,Zac Gallen,Miles Mikolas,0,5,15
344,2024-04-14,Final,San Diego Padres,Los Angeles Dodgers,James Paxton,Yu Darvish,6,3,22
345,2024-04-15,Final,Cleveland Guardians,Boston Red Sox,Kutter Crawford,Xzavion Curry,6,0,3
346,2024-04-15,Final,Minnesota Twins,Baltimore Orioles,Cole Irvin,Louie Varland,4,7,2
347,2024-04-15,Final,Texas Rangers,Detroit Tigers,Reese Olson,Michael Lorenzen,1,0,2394
348,2024-04-15,Final,Colorado Rockies,Philadelphia Phillies,Aaron Nola,Cal Quantrill,1,2,2681
349,2024-04-15,Final,San Francisco Giants,Miami Marlins,Edward Cabrera,Kyle Harrison,4,3,4169
350,2024-04-15,Final,Los Angeles Angels,Tampa Bay Rays,Zach Eflin,Patrick Sandoval,7,3,12
351,2024-04-15,Final,New York Yankees,Toronto Blue Jays,Chris Bassitt,Luis Gil,1,3,14
352,2024-04-15,Final,Pittsburgh Pirates,New York Mets,Adrian Houser,Martín Pérez,3,6,3289
353,2024-04-15,Final,Kansas City Royals,Chicago White Sox,Nick Nastrini,Seth Lugo,2,0,4
354,2024-04-15,Final,San Diego Padres,Milwaukee Brewers,Joe Ross,Joe Musgrove,7,3,32
355,2024-04-15,Final,Atlanta Braves,Houston Astros,Spencer Arrighetti,Darius Vines,6,1,2392
356,2024-04-15,Final,Chicago Cubs,Arizona Diamondbacks,Merrill Kelly,Ben Brown,3,2,15
357,2024-04-15,Final,St. Louis Cardinals,Oakland Athletics,Ross Stripling,Sonny Gray,3,1,10
358,2024-04-15,Final,Cincinnati Reds,Seattle Mariners,George Kirby,Frankie Montas,3,9,680
359,2024-04-15,Final,Washington Nationals,Los Angeles Dodgers,Tyler Glasnow,Mitchell Parker,6,4,22
360,2024-04-16,Final,Texas Rangers,Detroit Tigers,Casey Mize,Jon Gray,2,4,2394
361,2024-04-16,Final,Minnesota Twins,Baltimore Orioles,Grayson Rodriguez,Chris Paddack,3,11,2
362,2024-04-16,Final,Colorado Rockies,Philadelphia Phillies,Ranger Suárez,Austin Gomber,0,5,2681
363,2024-04-16,Final,San Francisco Giants,Miami Marlins,Ryan Weathers,Jordan Hicks,3,6,4169
364,2024-04-16,Final,Los Angeles Angels,Tampa Bay Rays,Aaron Civale,José Soriano,6,7,12
365,2024-04-16,Final,New York Yankees,Toronto Blue Jays,Yusei Kikuchi,Carlos Rodón,4,5,14
366,2024-04-16,Final,Cleveland Guardians,Boston Red Sox,Garrett Whitlock,Tanner Bibee,10,7,3
367,2024-04-16,Final,Pittsburgh Pirates,New York Mets,Jose Quintana,Jared Jones,1,3,3289
368,2024-04-16,Final,San Diego Padres,Milwaukee Brewers,Wade Miley,Dylan Cease,6,3,32
369,2024-04-16,Final,Atlanta Braves,Houston Astros,Hunter Brown,Reynaldo López,6,2,2392
370,2024-04-16,Final,Chicago Cubs,Arizona Diamondbacks,Tommy Henry,Kyle Hendricks,11,12,15
371,2024-04-16,Final,Cincinnati Reds,Seattle Mariners,Logan Gilbert,Hunter Greene,1,3,680
372,2024-04-16,Final,St. Louis Cardinals,Oakland Athletics,JP Sears,Lance Lynn,3,2,10
373,2024-04-16,Final,Washington Nationals,Los Angeles Dodgers,Kyle Hurt,Patrick Corbin,2,6,22
374,2024-04-16,Postponed,Kansas City Royals,Chicago White Sox,Jonathan Cannon,Brady Singer,0,0,4
375,2024-04-17,Final,San Francisco Giants,Miami Marlins,Trevor Rogers,Keaton Winn,3,1,4169
376,2024-04-17,Final,Minnesota Twins,Baltimore Orioles,Albert Suárez,Pablo López,2,4,2
377,2024-04-17,Final,Pittsburgh Pirates,New York Mets,Luis Severino,Bailey Falter,1,9,3289
378,2024-04-17,Final,Texas Rangers,Detroit Tigers,Tarik Skubal,Dane Dunning,5,4,2394
379,2024-04-17,Final,San Diego Padres,Milwaukee Brewers,Bryse Wilson,Michael King,0,1,32
380,2024-04-17,Final,Atlanta Braves,Houston Astros,J.P. France,Max Fried,5,4,2392
381,2024-04-17,Final,Kansas City Royals,Chicago White Sox,Jonathan Cannon,Brady Singer,4,2,4
382,2024-04-17,Final,Kansas City Royals,Chicago White Sox,Erick Fedde,Michael Wacha,1,2,4
383,2024-04-17,Final,New York Yankees,Toronto Blue Jays,Kevin Gausman,Marcus Stroman,6,4,14
384,2024-04-17,Final,Washington Nationals,Los Angeles Dodgers,Landon Knack,Jake Irvin,2,0,22
385,2024-04-17,Final,St. Louis Cardinals,Oakland Athletics,Paul Blackburn,Steven Matz,3,6,10
386,2024-04-17,Final,Chicago Cubs,Arizona Diamondbacks,Brandon Pfaadt,Jordan Wicks,5,3,15
387,2024-04-17,Final,Cincinnati Reds,Seattle Mariners,Bryce Miller,Andrew Abbott,1,5,680
388,2024-04-17,Final,Colorado Rockies,Philadelphia Phillies,Cristopher Sánchez,Ryan Feltner,6,7,2681
389,2024-04-17,Final,Los Angeles Angels,Tampa Bay Rays,Zack Littell,Reid Detmers,5,4,12
390,2024-04-17,Final,Cleveland Guardians,Boston Red Sox,Tanner Houck,Ben Lively,0,2,3
391,2024-04-18,Final,Los Angeles Angels,Tampa Bay Rays,Ryan Pepiot,Griffin Canning,1,2,12
392,2024-04-18,Final,Texas Rangers,Detroit Tigers,Kenta Maeda,Jack Leiter,9,7,2394
393,2024-04-18,Final,Cleveland Guardians,Boston Red Sox,Brennan Bernardino,Carlos Carrasco,5,4,3
394,2024-04-18,Final,Arizona Diamondbacks,San Francisco Giants,Logan Webb,Ryne Nelson,0,5,2395
395,2024-04-18,Postponed,Miami Marlins,Chicago Cubs,Jameson Taillon,A.J. Puk,0,0,17
396,2024-04-19,Final,Miami Marlins,Chicago Cubs,Jameson Taillon,A.J. Puk,3,8,17
397,2024-04-19,Final,Los Angeles Angels,Cincinnati Reds,Nick Lodolo,Tyler Anderson,1,7,2602
398,2024-04-19,Final,Boston Red Sox,Pittsburgh Pirates,Quinn Priester,Brayan Bello,8,1,31
399,2024-04-19,Final,Chicago White Sox,Philadelphia Phillies,Spencer Turnbull,Garrett Crochet,0,7,2681
400,2024-04-19,Final,Houston Astros,Washington Nationals,MacKenzie Gore,Justin Verlander,5,3,3309
401,2024-04-19,Final,Tampa Bay Rays,New York Yankees,Clarke Schmidt,Tyler Alexander,3,5,3313
402,2024-04-19,Final,Oakland Athletics,Cleveland Guardians,Triston McKenzie,Joe Boyle,2,10,5
403,2024-04-19,Final,Texas Rangers,Atlanta Braves,Chris Sale,Andrew Heaney,3,8,4705
404,2024-04-19,Final,Baltimore Orioles,Kansas City Royals,Alec Marsh,Dean Kremer,4,9,7
405,2024-04-19,Final,Detroit Tigers,Minnesota Twins,Joe Ryan,Jack Flaherty,5,4,3312
406,2024-04-19,Final,Milwaukee Brewers,St. Louis Cardinals,Kyle Gibson,Freddy Peralta,2,1,2889
407,2024-04-19,Final,Toronto Blue Jays,San Diego Padres,Matt Waldron,Yariel Rodríguez,5,1,2680
408,2024-04-19,Final,New York Mets,Los Angeles Dodgers,Yoshinobu Yamamoto,Sean Manaea,9,4,22
409,2024-04-19,Final,Arizona Diamondbacks,San Francisco Giants,Blake Snell,Jordan Montgomery,17,1,2395
410,2024-04-19,Postponed,Seattle Mariners,Colorado Rockies,Dakota Hudson,Emerson Hancock,0,0,19
411,2024-04-20,Final,Tampa Bay Rays,New York Yankees,Nestor Cortes,Zach Eflin,2,0,3313
412,2024-04-20,Final,Detroit Tigers,Minnesota Twins,Bailey Ober,Reese Olson,3,4,3312
413,2024-04-20,Final,Milwaukee Brewers,St. Louis Cardinals,Miles Mikolas,DL Hall,12,5,2889
414,2024-04-20,Final,Miami Marlins,Chicago Cubs,Javier Assad,Jesús Luzardo,3,2,17
415,2024-04-20,Final,Miami Marlins,Chicago Cubs,Shota Imanaga,Roddery Muñoz,3,5,17
416,2024-04-20,Final,Houston Astros,Washington Nationals,Trevor Williams,Ronel Blanco,4,5,3309
417,2024-04-20,Final,New York Mets,Los Angeles Dodgers,Gavin Stone,José Buttó,6,4,22
418,2024-04-20,Final,Boston Red Sox,Pittsburgh Pirates,Mitch Keller,Kutter Crawford,4,2,31
419,2024-04-20,Final,Arizona Diamondbacks,San Francisco Giants,Kyle Harrison,Zac Gallen,3,7,2395
420,2024-04-20,Final,Chicago White Sox,Philadelphia Phillies,Zack Wheeler,Michael Soroka,5,9,2681
421,2024-04-20,Final,Oakland Athletics,Cleveland Guardians,Logan Allen,Alex Wood,3,6,5
422,2024-04-20,Final,Los Angeles Angels,Cincinnati Reds,Graham Ashcraft,Patrick Sandoval,5,7,2602
423,2024-04-20,Final,Baltimore Orioles,Kansas City Royals,Cole Ragans,Corbin Burnes,9,7,7
424,2024-04-20,Final,Texas Rangers,Atlanta Braves,Charlie Morton,Nathan Eovaldi,2,5,4705
425,2024-04-20,Final,Seattle Mariners,Colorado Rockies,Dakota Hudson,Luis Castillo,7,0,19
426,2024-04-20,Final,Toronto Blue Jays,San Diego Padres,Randy Vásquez,José Berríos,5,2,2680
427,2024-04-21,Final,Houston Astros,Washington Nationals,Mitchell Parker,Hunter Brown,0,6,3309
428,2024-04-21,Final,Boston Red Sox,Pittsburgh Pirates,Martín Pérez,Josh Winckowski,6,1,31
429,2024-04-21,Final,Chicago White Sox,Philadelphia Phillies,Aaron Nola,Nick Nastrini,2,8,2681
430,2024-04-21,Final,Tampa Bay Rays,New York Yankees,Luis Gil,Aaron Civale,4,5,3313
431,2024-04-21,Final,Los Angeles Angels,Cincinnati Reds,Frankie Montas,José Soriano,0,3,2602
432,2024-04-21,Final,Oakland Athletics,Cleveland Guardians,Tanner Bibee,Ross Stripling,2,6,5
433,2024-04-21,Final,Baltimore Orioles,Kansas City Royals,Seth Lugo,Cole Irvin,5,0,7
434,2024-04-21,Final,Detroit Tigers,Minnesota Twins,Louie Varland,Casey Mize,6,1,3312
435,2024-04-21,Final,Milwaukee Brewers,St. Louis Cardinals,Sonny Gray,Colin Rea,2,0,2889
436,2024-04-21,Final,Miami Marlins,Chicago Cubs,Kyle Hendricks,Edward Cabrera,6,3,17
437,2024-04-21,Final,Seattle Mariners,Colorado Rockies,Cal Quantrill,George Kirby,1,2,19
438,2024-04-21,Final,Seattle Mariners,Colorado Rockies,Peter Lambert,Emerson Hancock,10,2,19
439,2024-04-21,Final,Arizona Diamondbacks,San Francisco Giants,Jordan Hicks,Slade Cecconi,5,3,2395
440,2024-04-21,Final,New York Mets,Los Angeles Dodgers,Tyler Glasnow,Adrian Houser,0,10,22
441,2024-04-21,Final,Toronto Blue Jays,San Diego Padres,Joe Musgrove,Chris Bassitt,3,6,2680
442,2024-04-21,Final,Texas Rangers,Atlanta Braves,Darius Vines,Michael Lorenzen,6,4,4705
443,2024-04-22,Final,Oakland Athletics,New York Yankees,Carlos Rodón,JP Sears,2,0,3313
444,2024-04-22,Final,Philadelphia Phillies,Cincinnati Reds,Hunter Greene,Ranger Suárez,7,0,2602
445,2024-04-22,Final,Milwaukee Brewers,Pittsburgh Pirates,Jared Jones,Joe Ross,2,4,31
446,2024-04-22,Final,Detroit Tigers,Tampa Bay Rays,Zack Littell,Tarik Skubal,7,1,12
447,2024-04-22,Final,Miami Marlins,Atlanta Braves,Bryce Elder,Ryan Weathers,0,3,4705
448,2024-04-22,Final,Toronto Blue Jays,Kansas City Royals,Brady Singer,Yusei Kikuchi,5,3,7
449,2024-04-22,Final,Chicago White Sox,Minnesota Twins,Chris Paddack,Jonathan Cannon,0,7,3312
450,2024-04-22,Final,Arizona Diamondbacks,St. Louis Cardinals,Lance Lynn,Brandon Pfaadt,3,5,2889
451,2024-04-22,Final,San Diego Padres,Colorado Rockies,Austin Gomber,Dylan Cease,3,1,19
452,2024-04-22,Final,Baltimore Orioles,Los Angeles Angels,Reid Detmers,Albert Suárez,4,2,1
453,2024-04-22,Final,New York Mets,San Francisco Giants,Keaton Winn,Jose Quintana,2,5,2395
454,2024-04-23,Final,Boston Red Sox,Cleveland Guardians,Ben Lively,Tanner Houck,1,4,5
455,2024-04-23,Final,Philadelphia Phillies,Cincinnati Reds,Andrew Abbott,Cristopher Sánchez,1,8,2602
456,2024-04-23,Final,Milwaukee Brewers,Pittsburgh Pirates,Bailey Falter,Tobias Myers,1,2,31
457,2024-04-23,Final,Los Angeles Dodgers,Washington Nationals,Patrick Corbin,James Paxton,4,1,3309
458,2024-04-23,Final,Detroit Tigers,Tampa Bay Rays,Ryan Pepiot,Kenta Maeda,4,2,12
459,2024-04-23,Final,Oakland Athletics,New York Yankees,Marcus Stroman,Paul Blackburn,3,4,3313
460,2024-04-23,Final,Miami Marlins,Atlanta Braves,Max Fried,Trevor Rogers,0,5,4705
461,2024-04-23,Final,Houston Astros,Chicago Cubs,Jordan Wicks,J.P. France,2,7,17
462,2024-04-23,Final,Toronto Blue Jays,Kansas City Royals,Michael Wacha,Kevin Gausman,2,3,7
463,2024-04-23,Final,Chicago White Sox,Minnesota Twins,Pablo López,Erick Fedde,5,6,3312
464,2024-04-23,Final,Arizona Diamondbacks,St. Louis Cardinals,Steven Matz,Tommy Henry,14,1,2889
465,2024-04-23,Final,Seattle Mariners,Texas Rangers,Dane Dunning,Logan Gilbert,4,0,5325
466,2024-04-23,Final,San Diego Padres,Colorado Rockies,Ryan Feltner,Michael King,4,7,19
467,2024-04-23,Final,Baltimore Orioles,Los Angeles Angels,Griffin Canning,Grayson Rodriguez,4,7,1
468,2024-04-23,Final,New York Mets,San Francisco Giants,Logan Webb,Luis Severino,1,5,2395
469,2024-04-24,Final,Arizona Diamondbacks,St. Louis Cardinals,Kyle Gibson,Jordan Montgomery,1,5,2889
470,2024-04-24,Final,New York Mets,San Francisco Giants,Ryan Walker,Sean Manaea,8,2,2395
471,2024-04-24,Final,Baltimore Orioles,Los Angeles Angels,Tyler Anderson,Dean Kremer,6,5,1
472,2024-04-24,Final,Boston Red Sox,Cleveland Guardians,Carlos Carrasco,Cooper Criswell,8,0,5
473,2024-04-24,Final,Philadelphia Phillies,Cincinnati Reds,Nick Lodolo,Spencer Turnbull,4,7,2602
474,2024-04-24,Final,Milwaukee Brewers,Pittsburgh Pirates,Josh Fleming,Bryse Wilson,3,2,31
475,2024-04-24,Final,Los Angeles Dodgers,Washington Nationals,Jake Irvin,Landon Knack,11,2,3309
476,2024-04-24,Final,Detroit Tigers,Tampa Bay Rays,Shawn Armstrong,Jack Flaherty,5,7,12
477,2024-04-24,Final,Oakland Athletics,New York Yankees,Clarke Schmidt,Joe Boyle,3,7,3313
478,2024-04-24,Final,Miami Marlins,Atlanta Braves,Reynaldo López,Sixto Sánchez,3,4,4705
479,2024-04-24,Final,Houston Astros,Chicago Cubs,Jameson Taillon,Spencer Arrighetti,3,4,17
480,2024-04-24,Final,Toronto Blue Jays,Kansas City Royals,Alec Marsh,Yariel Rodríguez,2,3,7
481,2024-04-24,Final,Chicago White Sox,Minnesota Twins,Joe Ryan,Garrett Crochet,3,6,3312
482,2024-04-24,Final,Seattle Mariners,Texas Rangers,Jon Gray,Bryce Miller,1,5,5325
483,2024-04-24,Final,San Diego Padres,Colorado Rockies,Ty Blach,Matt Waldron,5,2,19
484,2024-04-25,Final,Milwaukee Brewers,Pittsburgh Pirates,Mitch Keller,Freddy Peralta,7,5,31
485,2024-04-25,Final,Boston Red Sox,Cleveland Guardians,Triston McKenzie,Chase Anderson,4,6,5
486,2024-04-25,Final,Philadelphia Phillies,Cincinnati Reds,Nick Martinez,Zack Wheeler,5,0,2602
487,2024-04-25,Final,Chicago White Sox,Minnesota Twins,Simeon Woods Richardson,Michael Soroka,3,6,3312
488,2024-04-25,Completed Early: Wet Grounds,Toronto Blue Jays,Kansas City Royals,Cole Ragans,José Berríos,1,2,7
